date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:06:51	136/136	---M--	200	added ('OK')	image/png	etag:%226102e7ea-88%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:51	2545/2545	---M--	200	added ('OK')	image/gif	etag:%226102e7ea-9f1%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/loader.gif	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/loader.gif	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:52	845/845	---M--	200	added ('OK')	image/png	etag:%226102e7ea-34d%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/btnNext.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/btnNext.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:52	828/828	---M--	200	added ('OK')	image/png	etag:%226102e7ea-33c%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:53	142/142	---M--	200	added ('OK')	image/png	etag:%226102e7ea-8e%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:53	227/227	---M--	200	added ('OK')	image/gif	etag:%226102e7ea-e3%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:54	25376/25376	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:36:55%20GMT	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/ytplayer/css/font/ytp-regular.eot	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/ytplayer/css/font/ytp-regular.eot	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:54	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226102e7ea-fb8%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lg.eot?n1z373=	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lgd294.eot	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:55	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226102e7ea-fb8%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lg.eot	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lg.eot	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:55	3956/3956	---M--	200	added ('OK')	font/woff	etag:%226102e7ea-f74%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lg.woff?n1z373=	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lgd294.woff	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:55	3880/3880	---M--	200	added ('OK')	application/octet-stream	etag:%226102e7ea-f28%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lg.ttf?n1z373=	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lgd294.ttf	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:56	8855/8855	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226102e7ea-2297%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lg.svg?n1z373=	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/fonts/lgd294.svg	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:56	5428/5428	---M--	200	added ('OK')	image/png	etag:%226102e7ea-1534%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/img/vimeo-play.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/img/vimeo-play.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:56	4526/4526	---M--	200	added ('OK')	image/png	etag:%226102e7ea-11ae%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/img/video-play.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/img/video-play.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:56	5177/5177	---M--	200	added ('OK')	image/png	etag:%226102e7ea-1439%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/img/youtube-play.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/img/youtube-play.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:57	4178/4178	---M--	200	added ('OK')	image/gif	etag:%226102e7ea-1052%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/img/loading.gif	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/vendor/popup-gallery/img/loading.gif	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:57	1048/1048	---M--	200	added ('OK')	image/png	etag:%226102e7e8-418%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/icon-play-2.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/icon-play-2.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:57	319/319	---M--	200	added ('OK')	image/png	etag:%226102e7e8-13f%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/btn-arrow.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/btn-arrow.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:58	435/435	---M--	200	added ('OK')	image/png	etag:%226102e7e8-1b3%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/forum-default.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/forum-default.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:58	1765/1765	---M--	200	added ('OK')	image/png	etag:%226102e7e8-6e5%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/forum-icons.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/forum-icons.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:58	606/606	---M--	200	added ('OK')	image/png	etag:%226102e7e8-25e%22	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/icon-play.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/icon-play.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:59	255/255	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:37:00%20GMT	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/testimonial-icon.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/testimonial-icon.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:06:59	249/249	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:37:00%20GMT	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/bg-icon-h4.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/bg-icon-h4.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:07:00	255/255	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:37:01%20GMT	https://previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/bg-icon-hover-h4.png	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/themes/custom/gavias_charityplus/images/bg-icon-hover-h4.png	(from https://previewthemes.com/charityplus/sites/default/files/css/css_FeiFifxWpyqr-AMNJxf_tTrANJIZLUssdrqNG7Zs46s.css)
01:07:00	40619/40619	---MCZ	200	added ('OK')	text/css	etag:W/%2262589141-9eab%22	https://previewthemes.com/charityplus/sites/default/files/css/css_muZsr-gxLH22uzxpHzGxyPGKcmoGpMgIRp9OqnSRI5w.css	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/css/css_muZsr-gxLH22uzxpHzGxyPGKcmoGpMgIRp9OqnSRI5w.css	(from https://previewthemes.com/charityplus/user/login)
01:07:01	247/247	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:37:01%20GMT	https://previewthemes.com/charityplus/user/themes/custom/gavias_charityplus/css/custom.css	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/user/themes/custom/gavias_charityplus/css/custom.css	(from https://previewthemes.com/charityplus/user/login)
01:07:01	247/247	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:37:02%20GMT	https://previewthemes.com/charityplus/user/themes/custom/gavias_charityplus/css/update.css	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/user/themes/custom/gavias_charityplus/css/update.css	(from https://previewthemes.com/charityplus/user/login)
01:07:02	10179/10179	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:03%20GMT	https://previewthemes.com/charityplus/user/register	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/user/register.html	(from https://previewthemes.com/charityplus/user/login)
01:07:02	5491/5491	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:03%20GMT	https://previewthemes.com/charityplus/user/password	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/user/password.html	(from https://previewthemes.com/charityplus/user/login)
01:07:03	13625/13625	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262589141-3539%22	https://previewthemes.com/charityplus/sites/default/files/js/js_7m5apIcH72JqoomSeugtcbG46BaNwfwahHvpkPMaGKM.js	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/js/js_7m5apIcH72JqoomSeugtcbG46BaNwfwahHvpkPMaGKM.js	(from https://previewthemes.com/charityplus/user/login)
01:07:03	25376/25376	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Apr%202022%2019:37:04%20GMT	https://previewthemes.com/charityplus/'/charityplus/themes/custom/gavias_charityplus/images/breadcrumb.jpg'	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/'/charityplus/themes/custom/gavias_charityplus/images/breadcrumb.jpg'	(from https://previewthemes.com/charityplus/cart)
01:07:04	7028/7028	---M--	200	added ('OK')	image/jpeg	etag:%226102cee6-1b74%22	https://previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/articles/post-12.jpg?itok=QnNYO0z6	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/articles/post-122bf8.jpg	(from https://previewthemes.com/charityplus/cart)
01:07:05	6798/6798	---M--	200	added ('OK')	image/jpeg	etag:%226102cee6-1a8e%22	https://previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/articles/post-11.jpg?itok=3TJmGn17	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/articles/post-1161b2.jpg	(from https://previewthemes.com/charityplus/cart)
01:07:05	6848/6848	---M--	200	added ('OK')	image/jpeg	etag:%226102cee6-1ac0%22	https://previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/articles/post-10.jpg?itok=GweDUoOH	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/styles/thumbnail/public/articles/post-10b7b3.jpg	(from https://previewthemes.com/charityplus/cart)
01:07:06	28663/28663	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:07%20GMT	https://previewthemes.com/charityplus/taxonomy/term/1	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/taxonomy/term/1.html	(from https://previewthemes.com/charityplus/cart)
01:07:07	27280/27280	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:07%20GMT	https://previewthemes.com/charityplus/taxonomy/term/2	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/taxonomy/term/2.html	(from https://previewthemes.com/charityplus/cart)
01:07:07	57268/57268	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:08%20GMT	https://previewthemes.com/charityplus/node/2	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/2.html	(from https://previewthemes.com/charityplus/home-2)
01:07:08	164740/164740	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-28384%22	https://previewthemes.com/charityplus/sites/default/files/gbb-uploads/image-2.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/gbb-uploads/image-2.jpg	(from https://previewthemes.com/charityplus/home-2)
01:07:08	95522/95522	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-17522%22	https://previewthemes.com/charityplus/sites/default/files/gbb-uploads/image-3.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/gbb-uploads/image-3.jpg	(from https://previewthemes.com/charityplus/home-2)
01:07:09	141389/141389	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-2284d%22	https://previewthemes.com/charityplus/sites/default/files/gbb-uploads/image-4.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/gbb-uploads/image-4.jpg	(from https://previewthemes.com/charityplus/home-2)
01:07:09	46052/46052	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:10%20GMT	https://previewthemes.com/charityplus/product/6	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/product/6.html	(from https://previewthemes.com/charityplus/home-2)
01:07:10	65893/65893	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:10%20GMT	https://previewthemes.com/charityplus/node/3	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/3.html	(from https://previewthemes.com/charityplus/home-3)
01:07:10	30516/30516	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:11%20GMT	https://previewthemes.com/charityplus/node/95	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/95.html	(from https://previewthemes.com/charityplus/home-3)
01:07:10	155005/155005	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-25d7d%22	https://previewthemes.com/charityplus/sites/default/files/gbb-uploads/bg-4.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/gbb-uploads/bg-4.jpg	(from https://previewthemes.com/charityplus/home-2)
01:07:10	30467/30467	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:11%20GMT	https://previewthemes.com/charityplus/node/94	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/94.html	(from https://previewthemes.com/charityplus/home-3)
01:07:11	30494/30494	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202022%2019:37:11%20GMT	https://previewthemes.com/charityplus/node/93	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/node/93.html	(from https://previewthemes.com/charityplus/home-3)
01:07:11	42518/42518	---M--	200	added ('OK')	image/jpeg	etag:%226102e7ea-a616%22	https://previewthemes.com/charityplus/sites/default/files/gbb-uploads/bg-video.jpg	C:/Users/rohit/Desktop/oye%20electric/oye%20electric%20tem1/previewthemes.com/charityplus/sites/default/files/gbb-uploads/bg-video.jpg	(from https://previewthemes.com/charityplus/home-3)
